Date/Time,SOUTH WALL OVERHANG:Surface Outside Face Sunlit Area [m2](Hourly),SOUTH WALL OVERHANG:Surface Outside Face Sunlit Fraction [](Hourly),SOUTH WALL OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-SOUTH WALL OVERHANG:Surface Outside Face Sunlit Area [m2](Hourly),Mir-SOUTH WALL OVERHANG:Surface Outside Face Sunlit Fraction [](Hourly),Mir-SOUTH WALL OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 07/19  16:00:00,0.0,0.0,0.0,8.0,1.0,587.7154953349373,0.0,0.0,77.33877074424793,0.0,0.0,77.33877074424793,1.7322784386875,0.18044567069661458,85.35282696018405,16.200000000000004,1.0,718.9253390806406,48.0,1.0,587.7154953349373,2.4062410613125,0.4010401768854166,102.64964171905281,311.6063501289102,16.637606671648606,294.96874345726158,1121782.8604640768,59895.38401793497,1061887.4764461418,0.0,0.0,75.68824402640104,292.308091030356,0.0,292.308091030356,1052309.1277092815,0.0,1052309.1277092815,27.0,0.0,5336809.809917729 
 07/19  17:00:00,0.0,0.0,0.0,8.0,1.0,395.0858247091074,16.200000000000004,0.75,92.11151344123793,0.0,0.0,53.87584574461788,0.49012796396250016,0.051054996246093758,50.29954873505458,16.200000000000004,1.0,712.7089553573177,48.0,1.0,395.0858247091074,0.8512927860374999,0.14188213100625,52.841693924391609,203.3308448145039,0.0012078486312014209,203.32963696587269,731991.041332214,4.348255072325115,731986.6930771417,0.0,0.0,52.64498034922336,203.31497851693264,0.0,203.31497851693264,731933.9226609576,0.0,731933.9226609576,27.0,0.0,4669368.347588755 
 07/19  18:00:00,0.0,0.0,0.0,8.0,1.0,194.56879788371882,21.6,1.0,146.44502266880137,0.0,0.0,41.79636269930437,0.0,0.0,36.007808053972429,16.200000000000004,1.0,536.0371290220376,48.0,1.0,194.56879788371882,0.0,0.0,39.789540166683959,153.66725280404297,0.0,153.66725280404297,553202.1100945546,0.0,553202.1100945546,0.0,0.0,39.789540154940919,153.6672527586913,0.0,153.6672527586913,553202.1099312885,0.0,553202.1099312885,26.999999999999994,0.0,3875208.0122518024 
 07/19  19:00:00,0.0,0.0,0.0,8.0,1.0,55.09014175620532,21.6,1.0,79.38660338805605,0.0,0.0,23.452838843660986,0.0,0.0,17.162562233256577,16.200000000000004,1.0,176.3046423026848,48.0,1.0,55.09014175620532,0.0,0.0,20.545776612881839,79.34781441557502,0.0,79.34781441557502,285652.1318960701,0.0,285652.1318960701,0.0,0.0,20.545776595858496,79.34781434983084,0.0,79.34781434983084,285652.1316593911,0.0,285652.1316593911,27.0,0.0,2859138.1525796807 
 07/19  20:00:00,0.0,0.0,0.0,2.0,0.25,3.220150089207631,5.4,0.25,6.133905129860337,0.0,0.0,1.7470743070329158,0.0,0.0,1.1879409896949938,4.050000000000001,0.25,10.366790839580549,12.0,0.25,3.220150089207631,0.0,0.0,1.46917724409188,5.673964314140229,0.0,5.673964314140229,20426.271530904825,0.0,20426.271530904825,0.0,0.0,1.469177242464303,5.673964307854525,0.0,5.673964307854525,20426.271508276288,0.0,20426.271508276288,27.0,0.0,1667190.2222534617 
 07/19  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.999999999999998,0.0,673792.480240943 
 07/19  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.915087037538667,0.0,47462.95996987956 
 07/19  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.262823021180365,0.0,0.0 
 07/19  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.527487165931235,0.0,0.0 
 07/20  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.76494758553421,0.0,0.0 
 07/20  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00881052107732,0.0,0.0 
 07/20  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.187213254904735,0.0,0.0 
 07/20  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.30993383665156,0.0,0.0 
 07/20  05:00:00,0.0,0.0,0.0,2.0,0.25,8.641533143275702,5.4,0.25,18.34453169450714,4.050000000000001,0.25,33.13388698632703,0.0,0.0,2.723371258660483,0.0,0.0,3.9812521859444467,12.0,0.25,8.641533143275702,0.0,0.0,3.3458760871789066,12.92177754217993,0.0,12.92177754217993,46518.39915184775,0.0,46518.39915184775,0.0,0.0,3.3458760834575376,12.921777527807999,0.0,12.921777527807999,46518.39910010879,0.0,46518.39910010879,21.494460677766758,0.0,0.0 
 07/20  06:00:00,0.0,0.0,0.0,8.0,1.0,106.99147755188581,21.6,1.0,134.9042077037809,16.200000000000004,1.0,299.99753845927696,0.0,0.0,31.319510549710289,0.0,0.0,43.91124503750338,48.0,1.0,106.99147755188581,0.0,0.0,37.78140316519125,145.91182524743318,0.0,145.91182524743318,525282.5708907595,0.0,525282.5708907595,0.0,0.0,37.781403129291778,145.91182510878935,0.0,145.91182510878935,525282.5703916416,0.0,525282.5703916416,21.19968109860003,0.0,0.0 
 07/20  07:00:00,0.0,0.0,0.0,8.0,1.0,339.0304616073906,21.6,1.0,228.7118503414286,16.200000000000004,1.0,740.6816202215515,0.0,0.0,77.49532774378698,0.0,0.0,100.50271181733253,48.0,1.0,339.0304616073906,0.0,0.0,89.98086629675068,347.50621572468199,0.0,347.50621572468199,1251022.376608855,0.0,1251022.376608855,0.0,0.0,89.98086623513768,347.50621548673248,0.0,347.50621548673248,1251022.375752237,0.0,1251022.375752237,22.03600518588492,0.0,0.0 
 07/20  08:00:00,0.0,0.0,0.0,8.0,1.0,571.5937813979583,16.200000000000004,0.75,174.5071866194136,16.200000000000004,1.0,927.4050620065829,0.4824806289375003,0.050258398847656277,112.44729677770786,0.0,0.0,135.79881679684179,48.0,1.0,571.5937813979583,0.0,0.0,125.87801366246066,486.14104276923538,0.0,486.14104276923538,1750107.7539692475,0.0,1750107.7539692475,0.8270733710625,0.13784556184375,127.64419734077782,487.3245015456961,0.08127261035430304,487.2432289353418,1754368.205564506,292.58139727549095,1754075.6241672305,24.016037629845056,0.0,0.0 
 07/20  09:00:00,0.0,0.0,0.0,8.0,1.0,764.957967770943,0.0,0.0,152.19724833787724,16.200000000000004,1.0,904.42284330379,1.7146464498875012,0.17860900519661467,148.24619122131788,0.0,0.0,152.19724833787724,48.0,1.0,764.957967770943,0.0,0.0,144.38418460290286,557.6118975825033,0.0,557.6118975825033,2007402.8312970119,0.0,2007402.8312970119,2.3246851751124999,0.38744752918541666,179.4359460421397,599.5945695135365,20.87449598383598,578.7200735297005,2158540.4502487315,75148.18554180954,2083392.2647069218,26.478287896661226,0.0,222949.48718877548 
 07/20  10:00:00,0.0,0.0,0.0,8.0,1.0,905.3369743209264,0.0,0.0,161.36795718549934,16.200000000000004,1.0,747.484012251191,1.436840889275001,0.14967092596614593,173.77193296537645,0.0,0.0,161.36795718549934,48.0,1.0,905.3369743209264,0.0,0.0,154.418903058917,596.3659925365552,0.0,596.3659925365552,2146917.5731315987,0.0,2146917.5731315987,1.1372209857249998,0.18953683095416663,193.32470016178807,671.7721708768416,54.40829366751309,617.3638772093285,2418379.8151566304,195869.85720304715,2222509.9579535827,26.9999988882218,0.0,2703096.9617986257 
 07/20  11:00:00,0.0,0.0,0.0,8.0,1.0,988.7585666144883,0.0,0.0,158.2976607026607,16.200000000000004,1.0,525.2742640576428,1.1236866817375005,0.11705069601432294,177.26650235577646,0.0,0.0,158.2976607026607,48.0,1.0,988.7585666144883,0.0,0.0,153.11215458398045,591.3193283276153,0.0,591.3193283276153,2128749.581979415,0.0,2128749.581979415,0.31228469326249988,0.05204744887708331,167.87073203955658,627.9946585309251,29.19927924309268,598.7953792878325,2260780.7707113309,105117.40527513364,2155663.365436197,26.999999999856983,0.0,4851145.549567062 
 07/20  12:00:00,0.0,0.0,0.0,8.0,1.0,1015.0033113546867,0.0,0.0,151.6201070924734,16.200000000000004,1.0,266.88748978786438,0.44330126625000046,0.046177215234375037,150.62841420603048,0.0,0.0,151.6201070924734,48.0,1.0,1015.0033113546867,0.0,0.0,144.95981355156327,559.8349772864801,0.0,559.8349772864801,2015405.9182313283,0.0,2015405.9182313283,0.0014967337500000344,0.00024945562500000573,145.03818694279793,560.048500650069,0.18494437291164338,559.8635562771573,2016174.6023402482,665.7997424819162,2015508.802597766,26.99999999999993,0.0,5791549.269852294 
 07/20  13:00:00,0.0,0.0,0.0,8.0,1.0,988.5030035018799,0.0,0.0,143.16029459951117,0.0,0.0,143.16029459951117,0.5006023443375003,0.05214607753515627,146.0826432570041,16.200000000000004,1.0,271.5576726027247,48.0,1.0,988.5030035018799,0.004614905662500002,0.0007691509437500003,137.93632307607335,532.4329440342613,0.5633212879396172,531.8696227463216,1916758.5985233405,2027.956636582622,1914730.6418867578,0.0,0.0,137.7021027922906,531.8056894547601,0.0,531.8056894547601,1914500.482037136,0.0,1914500.482037136,27.0,0.0,6311665.073014981 
 07/20  14:00:00,0.0,0.0,0.0,8.0,1.0,909.0602928296696,0.0,0.0,131.1537536637549,0.0,0.0,131.1537536637549,1.148707070800001,0.11965698654166673,151.6656774527689,16.200000000000004,1.0,484.9719561819846,48.0,1.0,909.0602928296696,0.3534311791999998,0.0589051965333333,141.97280844621913,525.137541475658,32.281020570955458,492.8565209047026,1890495.149312369,116211.67405543963,1774283.4752569295,0.0,0.0,126.72908224357269,489.4278706707255,0.0,489.4278706707255,1761940.3344146119,0.0,1761940.3344146119,26.999999999999994,0.0,6796869.275591554 
 07/20  15:00:00,0.0,0.0,0.0,8.0,1.0,777.1178080629329,0.0,0.0,110.12504506321689,0.0,0.0,110.12504506321689,1.4538338190750018,0.15144102282031267,129.24045417177997,16.200000000000004,1.0,648.3330700805119,48.0,1.0,777.1178080629329,1.2004484309249997,0.20007473848749997,142.7308342854771,472.7784924164727,53.860172546628778,418.9183198698439,1702002.5726993017,193896.62116786358,1508105.9515314382,0.0,0.0,106.93523875139532,412.9840228872598,0.0,412.9840228872598,1486742.4823941356,0.0,1486742.4823941356,27.0,0.0,6750723.100139383 
 07/20  16:00:00,0.0,0.0,0.0,8.0,1.0,600.5609706906145,0.0,0.0,80.92515133999498,0.0,0.0,80.92515133999498,1.7343258293750013,0.18065894055989596,89.06631141600399,16.200000000000004,1.0,735.8091115620425,48.0,1.0,600.5609706906145,2.415705795625,0.40261763260416669,107.69782011323895,326.63424384010798,18.209876109108359,308.42436773099959,1175883.2778243887,65555.5539927901,1110327.7238315985,0.0,0.0,79.05043896538776,305.2928919981829,0.0,305.2928919981829,1099054.4111934587,0.0,1099054.4111934587,27.0,0.0,6271341.690580628 
 07/20  17:00:00,0.0,0.0,0.0,8.0,1.0,394.4838296510525,16.200000000000004,0.75,90.68577883189355,0.0,0.0,54.021727136359917,0.49128711851250037,0.051175741511718778,50.50886568569632,16.200000000000004,1.0,713.7314930331999,48.0,1.0,394.4838296510525,0.8545717564875,0.14242862608124999,53.294876577444728,203.85603021268117,0.0087027321361815,203.847327480545,733881.7087656523,31.329835690253398,733850.3789299622,0.0,0.0,52.77220972774717,203.8063385324498,0.0,203.8063385324498,733702.8187168192,0.0,733702.8187168192,27.0,0.0,5385614.318952097 
 07/20  18:00:00,0.0,0.0,0.0,8.0,1.0,193.0319295347778,21.6,1.0,144.41788436428915,0.0,0.0,41.552312233901478,0.0,0.0,35.78787815304133,16.200000000000004,1.0,534.4807853006555,48.0,1.0,193.0319295347778,0.0,0.0,39.55416549804555,152.75823554579348,0.0,152.75823554579348,549929.6479648565,0.0,549929.6479648565,0.0,0.0,39.55416548635327,152.75823550063789,0.0,152.75823550063789,549929.6478022963,0.0,549929.6478022963,27.0,0.0,4474383.767809256 
 07/20  19:00:00,0.0,0.0,0.0,8.0,1.0,53.91769995741,21.6,1.0,77.74948415750197,0.0,0.0,22.99859062246947,0.0,0.0,16.828967026677444,16.200000000000004,1.0,173.93236226803769,48.0,1.0,53.91769995741,0.0,0.0,20.148111570555075,77.81203153558779,0.0,77.81203153558779,280123.3135281161,0.0,280123.3135281161,0.0,0.0,20.14811155386309,77.8120314711233,0.0,77.8120314711233,280123.31329604398,0.0,280123.31329604398,27.0,0.0,3292981.3917960396 
 07/20  20:00:00,0.0,0.0,0.0,2.0,0.25,3.14370572382591,5.4,0.25,6.007800571058953,0.0,0.0,1.7081682000209538,0.0,0.0,1.1610967731069773,4.050000000000001,0.25,10.209358838145715,12.0,0.25,3.14370572382591,0.0,0.0,1.4362064805190765,5.546631184884149,0.0,5.546631184884149,19967.872265582937,0.0,19967.872265582937,0.0,0.0,1.4362064789262608,5.546631178732693,0.0,5.546631178732693,19967.872243437694,0.0,19967.872243437694,26.999999999999998,0.0,1904057.577308693 
 07/20  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,787966.0083559419 
 07/20  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.954716622798438,0.0,83233.4546466302 
 07/20  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.436583398699847,0.0,0.0 
 07/20  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.762765428088028,0.0,0.0 
 07/21  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.006150268530328,0.0,0.0 
 07/21  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.181266199338546,0.0,0.0 
 07/21  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.222023373076554,0.0,0.0 
 07/21  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14493131643608,0.0,0.0 
 07/21  05:00:00,0.0,0.0,0.0,2.0,0.25,8.354344325235083,5.4,0.25,17.737050216644659,4.050000000000001,0.25,32.19786399575956,0.0,0.0,2.630554272865024,0.0,0.0,3.846745639938012,12.0,0.25,8.354344325235083,0.0,0.0,3.2321433187970629,12.482541451543476,0.0,12.482541451543476,44937.14922555651,0.0,44937.14922555651,0.0,0.0,3.2321433151973619,12.482541437641427,0.0,12.482541437641427,44937.149175509134,0.0,44937.149175509134,21.152910435084114,0.0,0.0 
 07/21  06:00:00,0.0,0.0,0.0,8.0,1.0,104.62628136624235,21.6,1.0,131.59451132244889,16.200000000000004,1.0,294.48038185431877,0.0,0.0,30.73216314815331,0.0,0.0,43.10268384578238,48.0,1.0,104.62628136624235,0.0,0.0,37.08184379190402,143.21012609192554,0.0,143.21012609192554,515556.453930932,0.0,515556.453930932,0.0,0.0,37.081843756642928,143.21012595574715,0.0,143.21012595574715,515556.4534406897,0.0,515556.4534406897,20.688828974375423,0.0,0.0 
 07/21  07:00:00,0.0,0.0,0.0,8.0,1.0,336.80652361843047,21.6,1.0,226.31300485904297,16.200000000000004,1.0,738.5932163976474,0.0,0.0,77.20892981486591,0.0,0.0,100.21869341859522,48.0,1.0,336.80652361843047,0.0,0.0,89.687901529259,346.3747854342028,0.0,346.3747854342028,1246949.2275631303,0.0,1246949.2275631303,0.0,0.0,89.6879014675935,346.37478519605068,0.0,346.37478519605068,1246949.2267057824,0.0,1246949.2267057824,21.55982349946065,0.0,0.0 
 07/21  08:00:00,0.0,0.0,0.0,8.0,1.0,568.9123475743975,16.200000000000004,0.75,172.51325444517966,16.200000000000004,1.0,925.9799404022449,0.48376369621250017,0.05039205168880209,112.3179243312973,0.0,0.0,135.58883916394286,48.0,1.0,568.9123475743975,0.0,0.0,125.64003000410901,485.2219495895214,0.0,485.2219495895214,1746799.018522277,0.0,1746799.018522277,0.8315143037874999,0.13858571729791667,127.75348493593424,486.66195627745779,0.11872638393247637,486.5432298935253,1751983.0425988478,427.4149821569149,1751555.627616691,23.704170897403505,0.0,0.0 
 07/21  09:00:00,0.0,0.0,0.0,8.0,1.0,762.9994582113656,0.0,0.0,152.0885566146132,16.200000000000004,1.0,904.6914513144527,1.717402552450001,0.17889609921354175,148.59053807426813,0.0,0.0,152.0885566146132,48.0,1.0,762.9994582113656,0.0,0.0,144.2503572841947,557.095056313922,0.0,557.095056313922,2005542.2027301195,0.0,2005542.2027301195,2.33742707255,0.3895711787583333,180.5164220928017,601.1687728824568,22.214657672694679,578.9541152097622,2164207.5823768444,79972.76762170084,2084234.8147551439,26.451882044772089,0.0,386048.89918151256 
 07/21  10:00:00,0.0,0.0,0.0,8.0,1.0,895.958093483235,0.0,0.0,159.61878709327548,16.200000000000004,1.0,742.6880064538029,1.4386619266125,0.14986061735546875,172.53722660940998,0.0,0.0,159.61878709327548,48.0,1.0,895.958093483235,0.0,0.0,152.80827777732618,590.14575572854,0.0,590.14575572854,2124524.720622744,0.0,2124524.720622744,1.1439825733874998,0.19066376223124996,192.2448615652612,667.3964847435573,56.00804505165843,611.3884396918988,2402627.3450768066,201628.96218597034,2200998.382890836,26.999999982535515,0.0,2878648.392166393 
 07/21  11:00:00,0.0,0.0,0.0,8.0,1.0,944.9886771898866,0.0,0.0,150.50882924471666,16.200000000000004,1.0,502.06346408455627,1.1254625294500005,0.1172356801510417,168.64110345537638,0.0,0.0,150.50882924471666,48.0,1.0,944.9886771898866,0.0,0.0,145.19479659478055,560.742482086874,0.0,560.742482086874,2018672.9355127465,0.0,2018672.9355127465,0.31524397054999966,0.052540661758333277,159.67358327903998,596.9283642621585,29.123838742007338,567.8045255201512,2148942.1113437705,104845.81947122641,2044096.291872544,26.999999999997159,0.0,5103263.638932688 
 07/21  12:00:00,0.0,0.0,0.0,8.0,1.0,963.740513747083,0.0,0.0,143.27272605367984,16.200000000000004,1.0,253.88858726784739,0.4452752754750009,0.04638284119531259,143.20142234567707,0.0,0.0,143.27272605367984,48.0,1.0,963.740513747083,0.0,0.0,137.321011805934,530.3339155992071,0.0,530.3339155992071,1909202.0961571455,0.0,1909202.0961571455,0.001611849524999931,0.0002686415874999885,137.40260595166036,530.5575283398205,0.19524708353129664,530.3622812562892,1910007.1020233539,702.8895007126679,1909304.2125226414,26.999999999999998,0.0,6177376.205710771 
 07/21  13:00:00,0.0,0.0,0.0,8.0,1.0,919.1591644864807,0.0,0.0,133.08335242142744,0.0,0.0,133.08335242142744,0.5007073499125014,0.05215701561588555,136.1422076263809,16.200000000000004,1.0,251.87836566512966,48.0,1.0,919.1591644864807,0.004678650087500014,0.0007797750145833356,128.42014341732665,495.705577042925,0.5293566408118505,495.17622040211315,1784540.0773545299,1905.683906922662,1782634.3934476074,0.0,0.0,128.20126698668083,495.1134499497461,0.0,495.1134499497461,1782408.419819086,0.0,1782408.419819086,27.000000000000005,0.0,6567589.874934824 
 07/21  14:00:00,0.0,0.0,0.0,8.0,1.0,805.0476816279604,0.0,0.0,124.9207322278816,0.0,0.0,124.9207322278816,1.1496184364875005,0.11975192046744793,140.33186901756364,16.200000000000004,1.0,432.93094673310199,48.0,1.0,805.0476816279604,0.35516581351249978,0.05919430225208329,133.2933453709292,495.2349063062356,28.12520611191008,467.10970019432548,1782845.6627024483,101250.7420028763,1681594.920699572,0.0,0.0,119.89824194997759,463.0471570997046,0.0,463.0471570997046,1666969.7655589367,0.0,1666969.7655589367,27.0,0.0,6647209.03854192 
 07/21  15:00:00,0.0,0.0,0.0,8.0,1.0,661.4755497851721,0.0,0.0,110.20524280344562,0.0,0.0,110.20524280344562,1.4551081004125004,0.15157376045963545,122.90817725332539,16.200000000000004,1.0,562.3224936077471,48.0,1.0,661.4755497851721,1.2052963995875,0.20088273326458334,137.17128651513606,468.0346442381766,43.84110555743953,424.19353868073707,1684924.719257436,157827.98000678235,1527096.7392506535,0.0,0.0,106.52683560335747,411.406769429879,0.0,411.406769429879,1481064.3699475644,0.0,1481064.3699475644,27.0,0.0,6516120.979608494 
 07/21  16:00:00,0.0,0.0,0.0,8.0,1.0,504.4611583705366,0.0,0.0,92.89060180228376,0.0,0.0,92.89060180228376,1.7365008327250005,0.1808855034088542,93.91536398160693,16.200000000000004,1.0,622.0562169892237,48.0,1.0,504.4611583705366,2.425805667275,0.4043009445458333,113.79223094273124,371.70171720070848,14.681040432365187,357.02067676834329,1338126.1819225506,52851.74555651468,1285274.4363660359,0.0,0.0,89.523531563255,345.7399884243979,0.0,345.7399884243979,1244663.9583278325,0.0,1244663.9583278325,27.0,0.0,5885591.457082785 
