Date/Time,BLOCK1:ZONEA:Zone Mean Air Temperature [C](Hourly),BLOCK1:ZONEB:Zone Mean Air Temperature [C](Hourly),BLOCK1:ZONEC:Zone Mean Air Temperature [C](Hourly),BLOCK1:ZONEA:Zone Air System Sensible Heating Energy [J](Hourly),BLOCK1:ZONEA:Zone Air System Sensible Cooling Energy [J](Hourly),BLOCK1:ZONEB:Zone Air System Sensible Heating Energy [J](Hourly),BLOCK1:ZONEB:Zone Air System Sensible Cooling Energy [J](Hourly),BLOCK1:ZONEC:Zone Air System Sensible Heating Energy [J](Hourly),BLOCK1:ZONEC:Zone Air System Sensible Cooling Energy [J](Hourly) 
 01/10  09:00:00,17.831140498376969,15.17069307670916,10.879114372276922,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  10:00:00,18.81936131992302,15.784726521320446,11.429666618368803,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  11:00:00,20.325826166757389,16.71163896709018,12.179229024933568,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  12:00:00,22.195274288849597,17.87488833765468,13.077694254441625,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  13:00:00,24.150376181882238,19.168414980612469,14.040448832795374,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  14:00:00,25.80518515428209,20.29727898119492,14.824965049527196,0.0,0.0,0.0,0.0,0.0,37410.10871112348 
 01/10  15:00:00,26.95576696478259,21.129815475178164,14.999989551320935,0.0,0.0,0.0,0.0,0.0,531929.1260211411 
 01/10  16:00:00,27.662467122869037,21.645867490252475,14.999999999010053,0.0,0.0,0.0,0.0,0.0,882160.9297950942 
 01/10  17:00:00,27.01866404517876,21.28271916206018,14.999999999999775,0.0,0.0,0.0,0.0,0.0,509134.6120517986 
 01/10  18:00:00,25.84385129792249,20.553235642257929,14.790915608485605,0.0,0.0,0.0,0.0,0.0,27189.046185732852 
 01/10  19:00:00,23.841068049555767,19.22178982944143,13.787849328626553,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  20:00:00,21.84116087682784,17.803877409967588,12.725529881679286,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  21:00:00,20.275688905976069,16.737424725025009,11.906504628916057,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  22:00:00,18.918557376622588,15.871636277173615,11.202017553394528,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  23:00:00,17.7542450229575,15.15740415980634,10.606357195855845,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  24:00:00,16.976219242758753,14.697425389785414,10.232982976634304,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  01:00:00,16.470508555273235,14.405710988318767,10.01034579363263,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  02:00:00,16.13514241915467,14.213183355706354,9.874078944903202,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  03:00:00,15.823370252370723,14.029215509010758,9.737061777199218,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  04:00:00,15.54083689022018,13.869050358754463,9.610659359061174,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  05:00:00,15.87633634848254,14.083470013580352,9.841981323735615,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  06:00:00,16.381771569157676,14.385142103601933,10.159157764817764,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  07:00:00,16.783865250198656,14.611198112245543,10.398729453998044,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  08:00:00,17.171036440901177,14.827778297862116,10.617576704007668,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  09:00:00,17.649453556056775,15.104389592425925,10.879544757615811,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  10:00:00,18.559342846042506,15.656568192229276,11.381289182246514,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  11:00:00,19.478187056369817,16.208208263087895,11.87561680109856,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  12:00:00,20.74152038178657,16.974261973045203,12.486663871663997,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  13:00:00,22.71334065414493,18.199040624168398,13.418545442497134,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  14:00:00,24.704199120005474,19.5214953112865,14.389038463655302,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  15:00:00,26.185295979795439,20.57125225559983,14.961007092010013,0.0,0.0,0.0,0.0,0.0,175731.880179688 
 01/11  16:00:00,27.17497343754563,21.298064527588808,14.99999998907217,0.0,0.0,0.0,0.0,0.0,683026.7692261757 
 01/11  17:00:00,27.290138335532875,21.439171587866594,14.999999999998263,0.0,0.0,0.0,0.0,0.0,724839.5812041665 
 01/11  18:00:00,26.053471158134579,20.675752590816314,14.860352176167705,0.0,0.0,0.0,0.0,0.0,75663.84061870331 
 01/11  19:00:00,24.224108471215176,19.47214518768501,14.001245546560942,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  20:00:00,22.64016824887426,18.362948537054657,13.175369358806968,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  21:00:00,21.294174877466984,17.38751112091961,12.475053623990832,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  22:00:00,19.806053075247044,16.410510596795523,11.687722294840477,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  23:00:00,18.424817879895224,15.550372514090299,10.957808905130829,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  24:00:00,17.278156405082965,14.862962842987108,10.366169179290868,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  01:00:00,16.69329242803628,14.530981649504757,10.104467626784772,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  02:00:00,16.41990348806864,14.377408234174546,10.01118909811526,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  03:00:00,16.07189618488791,14.169531667056644,9.85670889338953,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  04:00:00,15.6821458420713,13.942202586289345,9.669375235239539,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  05:00:00,15.406006212442233,13.788018324538344,9.54437809875834,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  06:00:00,15.223243973291705,13.689567678603908,9.46931629526394,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  07:00:00,14.972761873809438,13.54614787680803,9.346440248504845,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  08:00:00,14.533583848500419,13.29698896548799,9.1116776463629,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  09:00:00,14.737961410462784,13.445701915098632,9.260677902745368,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  10:00:00,15.86154129601745,14.145614295856856,9.93015064533651,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  11:00:00,17.508291321876106,15.155801185353625,10.819647147532543,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  12:00:00,19.40578664772677,16.295035022123895,11.766204488294348,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  13:00:00,21.12719033789088,17.33336896133426,12.604106258663937,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  14:00:00,22.768411583999219,18.408962727915659,13.388347852943483,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  15:00:00,24.107897532915943,19.325091623240334,14.025767462058413,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  16:00:00,25.1711255086426,20.054762952618526,14.555837084912735,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  17:00:00,25.43898226098348,20.261584228848617,14.775215180034643,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  18:00:00,24.668280385039237,19.763040399518937,14.404679669045509,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  19:00:00,22.879852561152558,18.517184749030798,13.398458492567805,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  20:00:00,21.023932912050179,17.19820580733294,12.360663435151786,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  21:00:00,19.609374003074156,16.284968237654064,11.601061833899426,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  22:00:00,18.469035415454113,15.57772796078666,11.005146412290724,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  23:00:00,17.42762020600192,14.950258887455022,10.464769602531387,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  24:00:00,16.57943857283223,14.45458496984357,10.038065811687682,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  01:00:00,16.102017554356764,14.190125293301787,9.828232714371298,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  02:00:00,16.056044956315249,14.173803447288187,9.857404817516315,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  03:00:00,16.09190132111001,14.195681840724733,9.919375049021806,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  04:00:00,16.210334919056185,14.264521391716209,10.016480637372176,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  05:00:00,16.297562809035627,14.31008223084298,10.081944774167715,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  06:00:00,16.35059798321258,14.333385847688522,10.118103489448288,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  07:00:00,16.345778392654915,14.321989007527428,10.11586505291679,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  08:00:00,16.236629212818519,14.251641008027692,10.051210984836639,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  09:00:00,16.395769093175823,14.356507015461242,10.148939630590807,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  10:00:00,17.36890839599711,14.960169379486253,10.70599945450214,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  11:00:00,18.967629061979865,15.942665219819105,11.525142299592332,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  12:00:00,20.958484282846116,17.137062159800658,12.511128400357383,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  13:00:00,23.16514820468319,18.511960951098307,13.647577816298022,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  14:00:00,25.230769026762247,19.858473260719604,14.670337915732813,0.0,0.0,0.0,0.0,0.0,24191.900760645545 
 01/13  15:00:00,26.97702261480542,21.006023376282469,14.999927739834341,0.0,0.0,0.0,0.0,0.0,657645.2236009996 
 01/13  16:00:00,28.200550382100745,21.866939419446376,14.999999999663208,0.0,0.0,0.0,0.0,0.0,1155213.6081777835 
 01/13  17:00:00,28.158772526571157,21.943517512189016,14.999999999999919,0.0,0.0,0.0,0.0,0.0,1105726.4541514449 
 01/13  18:00:00,26.878377873992009,21.181961506429,15.0,0.0,0.0,0.0,0.0,0.0,325253.1483513718 
 01/13  19:00:00,25.79661675423112,20.519386108397236,14.78819423443274,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  20:00:00,24.719766826083185,19.827114607341814,14.288453781373777,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  21:00:00,23.32250425946361,18.86694742471067,13.568228610972824,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  22:00:00,21.90513239279533,17.829684109545629,12.81714038002291,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  23:00:00,20.848639604878167,17.078004221553223,12.267255561836676,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  24:00:00,20.429273576877294,16.778834319696725,12.077022903628287,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  01:00:00,20.31070949437205,16.684812781493944,12.056758084602482,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  02:00:00,19.577653422152467,16.208919561190215,11.669753334874349,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  03:00:00,18.670039743271336,15.645187554155669,11.1752188220593,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  04:00:00,17.79852146063705,15.125375764482055,10.709522536082293,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  05:00:00,17.151221586434326,14.753188561080148,10.381270705086127,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  06:00:00,16.594375338400356,14.437730590835259,10.105469687144396,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  07:00:00,16.120868399680064,14.171652167742089,9.8745061713193,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  08:00:00,15.55850511632477,13.855424536153443,9.588871489624787,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  09:00:00,15.19677563891199,13.664379152749591,9.420512624050702,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  10:00:00,15.121141019113948,13.637652247594838,9.414418417816672,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  11:00:00,15.25694043480933,13.72908281328959,9.524496046609809,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  12:00:00,15.52113815523954,13.88809260087719,9.69779260314762,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  13:00:00,15.854197870209898,14.079704434288655,9.90030120619016,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  14:00:00,16.28848025445558,14.331635186137314,10.154478231298349,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  15:00:00,16.73750185021668,14.588361897680138,10.408322920323606,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  16:00:00,16.846669086223366,14.627092783008298,10.449246082086657,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  17:00:00,16.805373569613935,14.581995864027615,10.400911831710351,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  18:00:00,16.456226411740553,14.357446559593392,10.174312675368438,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  19:00:00,15.848572501281798,13.995982726058074,9.807394712746538,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  20:00:00,14.985141737857266,13.501019099906399,9.30835561139807,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  21:00:00,13.780361513800465,12.810936912620557,8.61297003477935,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  22:00:00,12.481647467120995,12.07991079593371,7.881663915301463,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  23:00:00,11.500447936355034,11.555863840832766,7.367853125535541,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  24:00:00,10.857824522856724,11.237711314152476,7.0703633687308529,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  01:00:00,10.430500112654798,11.040887520042899,6.898551895400271,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  02:00:00,10.141345752813072,10.91607896897477,6.797481179816614,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  03:00:00,9.896840745066547,10.805241520607997,6.706426548716314,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  04:00:00,9.561814933313809,10.62749248262022,6.543168411970773,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  05:00:00,9.078074900886579,10.352216720049379,6.27698821056889,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  06:00:00,8.240239431504925,9.85415866549629,5.781671436370513,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  07:00:00,7.272151259157295,9.299279336822253,5.223398221822751,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  08:00:00,6.417351654780799,8.838176073440707,4.7593663664276379,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  09:00:00,5.639681132652498,8.447918526934645,4.365492461584225,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  10:00:00,6.0086141698768948,8.81102780266478,4.746955846043427,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  11:00:00,7.111079227615173,9.5434580877701,5.540874763557441,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  12:00:00,8.385256533099492,10.271190636486495,6.3343955912246419,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  13:00:00,9.393205794938837,10.791484211014162,6.891427265447691,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  14:00:00,10.077871280802884,11.11770334243085,7.220930679151059,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  15:00:00,10.46258840124213,11.273873452362313,7.359511984056813,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  16:00:00,10.406358484904786,11.180495092549986,7.236054909163422,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  17:00:00,10.00438546854054,10.913931831070503,6.936444919416585,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  18:00:00,9.393032918805118,10.544899916204475,6.537123675068523,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  19:00:00,8.650721112963089,10.107216559153042,6.077487054013934,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  20:00:00,7.696754023787283,9.541660632198202,5.495491392975463,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  21:00:00,6.446226593360455,8.81632563175171,4.753865695922595,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  22:00:00,5.708514659097964,8.470648610288715,4.394078799358596,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  23:00:00,5.374730810369876,8.37108433556714,4.298601112092686,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  24:00:00,5.199660962535116,8.332263333569074,4.281815954796756,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  01:00:00,5.22548442197185,8.39473073680827,4.371547674852648,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  02:00:00,5.377890633483734,8.510113065769032,4.5134655463891859,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  03:00:00,5.4088316427811489,8.52251188324986,4.54251456605297,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  04:00:00,5.1492129984833909,8.35096416389536,4.368636044536799,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  05:00:00,4.902138232125653,8.212326985873416,4.223915923799948,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  06:00:00,4.999442796844756,8.302179731811695,4.321924465659839,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  07:00:00,5.219599376195834,8.445931488555218,4.4826038150882019,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  08:00:00,5.582572378364224,8.668072047269737,4.724902919795687,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  09:00:00,6.5698746490814099,9.275390412138983,5.367545666580338,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  10:00:00,7.809562271263324,9.967544203374516,6.097859155733825,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  11:00:00,8.550007327249613,10.32434519340496,6.460404716789152,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  12:00:00,9.553170306523036,10.866469759365704,7.000361866307512,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  13:00:00,10.803367649802214,11.566951810523893,7.694696523860133,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  14:00:00,12.481036798916226,12.525285162662865,8.623427414207712,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  15:00:00,14.247486552924393,13.522615973074661,9.564685725843646,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  16:00:00,15.348519202949783,14.078096988141864,10.079944424551436,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  17:00:00,15.732044644265958,14.195903325882594,10.158796744696682,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  18:00:00,15.867263800422404,14.189099710369396,10.117755032558187,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  19:00:00,16.70510460344895,14.672068472375365,10.540274914578053,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  20:00:00,17.748938355255146,15.28357227883473,11.08871847966261,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  21:00:00,18.710950358080767,15.83123689995979,11.581370167658216,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  22:00:00,19.534696302091996,16.290706190943,11.989576806673622,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  23:00:00,19.963238695352659,16.50699435453599,12.17272817896679,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  24:00:00,20.001214687999153,16.491976424863375,12.13452947959193,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  01:00:00,18.99465544760795,15.829011187359744,11.485062733090566,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  02:00:00,17.784707955442046,15.092612975944068,10.757212524631897,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  03:00:00,16.881696408501634,14.578397148165055,10.255026185969142,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  04:00:00,16.05584708559352,14.119209949035758,9.815181682150968,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  05:00:00,15.399170106991157,13.760834602525005,9.47941744449464,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  06:00:00,14.676239957234158,13.35795757226348,9.101928322064908,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  07:00:00,14.08374976392094,13.038066471143182,8.805023858511078,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  08:00:00,13.761510788980509,12.87987482212693,8.670551712715883,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  09:00:00,13.480628580200012,12.73746427558718,8.551446291134959,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  10:00:00,13.572332483095022,12.818881788032002,8.649907425359576,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  11:00:00,14.165497414673773,13.181101380680925,9.025107442993639,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  12:00:00,14.81154271761262,13.558614659101198,9.415732247804457,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  13:00:00,15.58354546931594,14.011838130204586,9.8643003229388,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  14:00:00,16.522221096988355,14.563420626350457,10.394131884209884,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  15:00:00,17.423664392568388,15.079747674569907,10.884697845764716,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  16:00:00,18.00229108286865,15.377520466800114,11.172112196561255,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  17:00:00,18.10198344354916,15.37941789008105,11.16918689200728,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  18:00:00,17.744437720757995,15.119016730780313,10.902137190995678,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  19:00:00,16.917577826890296,14.601534288195197,10.377508763588683,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  20:00:00,16.1581056093915,14.165074556877805,9.931900733760104,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  21:00:00,15.794992475000609,13.978610023489582,9.745327239568566,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  22:00:00,15.347275751102293,13.733886855115426,9.51194018459955,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  23:00:00,14.967389382308799,13.530237042882496,9.320682898266828,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  24:00:00,14.671834925267156,13.377816389893943,9.18020985158881,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  01:00:00,15.093850643539238,13.656733879486364,9.452976663146622,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  02:00:00,16.645565460407235,14.620715699978343,10.313322851017528,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  03:00:00,18.29995799457717,15.625082881074182,11.18954207794886,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  04:00:00,19.604140908332647,16.38605795269843,11.904504604166413,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  05:00:00,20.102287260055929,16.61975817306584,12.180286444770168,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  06:00:00,19.47811102217681,16.153677843250418,11.774925443296129,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  07:00:00,18.81877560023665,15.726679606235722,11.36768138040885,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  08:00:00,18.680679735766469,15.653064640893556,11.287284478400294,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  09:00:00,19.46452656633185,16.14986090612301,11.73442579855197,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  10:00:00,20.521378814831516,16.80430557184183,12.294746618704622,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  11:00:00,22.059888819319594,17.787765283246349,13.015363901343493,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  12:00:00,23.732130332531445,18.95229376470565,13.800598115161556,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  13:00:00,25.1813157879129,19.965765252217037,14.501468663649133,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  14:00:00,25.973609969765357,20.551192822474986,14.927323966787082,0.0,0.0,0.0,0.0,0.0,44027.12577403326 
 01/18  15:00:00,26.479850062398947,20.928136831854237,14.999999255280319,0.0,0.0,0.0,0.0,0.0,365447.0440780322 
 01/18  16:00:00,26.76244440424101,21.142131767929084,14.99999999998547,0.0,0.0,0.0,0.0,0.0,555821.9981031349 
 01/18  17:00:00,26.613471194489436,21.066086391662549,15.0,0.0,0.0,0.0,0.0,0.0,438853.34135823437 
 01/18  18:00:00,25.3965347660656,20.28779792593431,14.633930426561874,0.0,0.0,0.0,0.0,0.0,30918.947353114552 
 01/18  19:00:00,22.21062833049544,18.09777346972193,12.894097106235807,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  20:00:00,19.513240702999146,16.25921571427329,11.404626057363114,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  21:00:00,18.046497490681639,15.350353107231149,10.66979852595159,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  22:00:00,17.181614463308799,14.834766044577878,10.279970628015944,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  23:00:00,16.61314882053677,14.501382858618485,10.043984225948686,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  24:00:00,16.143595666797368,14.225049019192636,9.844813148199919,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  01:00:00,15.582421474732485,13.896300533928484,9.5752516859422,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  02:00:00,15.17666498113901,13.66901951969426,9.390496856664269,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  03:00:00,14.949184420280547,13.548930980710395,9.303799140647517,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  04:00:00,14.870511080637229,13.509382753315979,9.29255407815965,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  05:00:00,14.718526741840645,13.4212038697924,9.228478438512504,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  06:00:00,14.598910711443246,13.354566619996776,9.178674155691855,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  07:00:00,14.557719813567426,13.336298465675773,9.172382874056085,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  08:00:00,14.59805951673951,13.363899207516653,9.209535111550166,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  09:00:00,14.568302924445489,13.344982638600378,9.198963138476003,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  10:00:00,14.766485059872672,13.468866430215476,9.32418827246305,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  11:00:00,15.261281662849119,13.766511566082642,9.621530744804029,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  12:00:00,15.470892928393454,13.86857806399665,9.733485472083079,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  13:00:00,15.141283731102,13.637761953238023,9.511129560813928,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  14:00:00,14.863174918072385,13.473369328068696,9.340349320364263,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  15:00:00,14.687903879865822,13.38341510877595,9.244054128976249,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  16:00:00,14.574619547698955,13.330143919897566,9.188189643464814,0.0,0.0,0.0,0.0,0.0,0.0 
